city_name,count
China Lake (Naval Weapons Center),126
Mayaguez,125
Roy,125
Elizabeth City,125
New Britain,124
Winthrop,123
Bozeman,123
Kellogg (Kellogg-Wardner),123
Coos Bay,123
Post Falls,122
East Hartford (Town of),121
Fort Winnebago (Town of),120
Morgan City,120
Wewoka,120
Pevely,118
Terrell,118
Crescent City,118
Brackenridge,118
Cripple Creek,117
Princeton,116
Wright,116
South Hadley,115
Baker City,114
Bethpage,114
West Jordan,114
Stoneham (Town of),114
Roslyn,114
Farmington (census name for Farmington Center),113
High Point,113
Ladonia,112
Uniontown,112
McAllen,112
Breckenridge Hills,112
Rockdale,111
Monterey,111
Baden,110
Trappe,110
Findlay,109
John Day,109
Ewa Beach,108
Polk City,108
Yelm,108
West Sacramento,107
Sterling,107
South Tucson,107
Lochearn,106
Oakville,105
Taholah,105
Hadley,105
Carmel,105
Shenandoah,104
Lovell,104
Soldotna,104
Teaneck (Township of),103
College Station,102
Makakilo (alternate name Makakilo City),102
Kahului,102
Palo Verde,102
Sugarcreek,101
Madison (census name for Madison Center),100
Biglerville,100
Channel Islands National Park,100
White Settlement,100
Copan,99
Swoyersville (corporate name for Swoyerville),99
Nazareth,99
Park Hills,99
Morenci,98
Freehold,98
Traverse City,98
Lauderdale Lakes,98
Emmett,98
Fort Gibson,98
Baileyville (Town of),97
Tanbark Flats,96
Eloy,96
Shaver Lake,96
Cooleemee,96
Yellowstone National Park (Also ID + MT),96
Waltham,95
San Leandro,95
Solvay,95
Shady Cove,93
Folcroft,93
West Palm Beach,93
Rothschild,93
Mentor,92
Greenville (Town of),92
Karnes City,92
Watertown (Town of),92
West Chester,92
Floresville,92
Bethel,91
Southport,90
Livermore Falls,90
McMinnville,90
Leilani Estates,89
Laurens,88
Parker,88
Thomasboro,88
Penn Hills (Township of),88
Santa Cruz,87
Kaukauna,87
Klamath Falls,86
Kohler,86
Chesterton,85
Chelan,84
Deerfield,84
Geneva,84
Foley,83
Show Low,83
Vernon,83
Kettleman City,83
Harrisburg,83
Sierra Vista (Garden Canon),82
Huron,82
Forest City,81
Salisbury,81
Rockville,80
Beatrice,80
North Gulfport (census name for West Gulfport),80
Mansfield Center (Town name Mansfield),80
Carey,80
Bunnell,80
Safford,80
Corona de Tucson,80
Diamondville,80
Madras,79
West Haven,79
Hudson,79
Milford,79
Biddeford (RR name Biddeford-Saco),78
Montana City,78
McNary,78
Glenrock,78
Gaston,78
Parma,78
Whiteriver,78
South Coffeyville,77
New Braunfels,77
Titusville,76
Apollo Beach,76
Grafton,76
Signal Hill,76
Monessen,76
Parkdale,76
Okolona,75
Dillon,75
Saco,75
Brownwood,75
Two Harbors,75
Paia,75
McCall,74
Campo,74
Mission (Government Indian Mission),74
Marblehead (Town of),74
Grand Prairie,74
Dickinson,73
Bessemer,73
Clifton,73
Mountain Home,73
Crows Landing,73
North Adams,72
Mapleton,72
Point of Rocks,72
Bartonville,72
Holbrook,72
Central City,72
Bow (Bow Mills),71
Waxahachie,71
Euless,71
Plymouth,71
Alvin,71
Somerville,71
East Millinocket (Town of),71
Paso Robles,71
Greenville (Greenville Center),71
Weslaco,71
Morehead City,71
Santa Ana Pueblo,70
Gorham (census name for Gorham Compact),70
Vassar,70
South Haven,70
Wynnewood,70
Westernport,70
Chicago Heights,69
Lockport,68
Lewisville,68
Sonoma,68
Moss Landing,68
Searchlight,68
Port Wentworth,68
Irmo,67
Jeffersontown,67
Grosse Ile (Township of),66
McGuire Air Force Base,65
Medfield,65
Northampton,65
Indian Springs,64
Shively,63
Rensselaer,63
East Point,63
Guadalupe,63
Leadville,62
Prestonsburg,62
Hemet,62
North Ogden,62
Battle Mountain,61
Tulalip Bay,61
Dock Junction,61
Waurika,60
Byesville,60
East Haven (Town of),60
Fredericksburg,60
Walters,60
Camas,60
Arbuckle,60
Wellesley (Town of),60
Niles,60
Crystal Falls,60
Petrified Forest National Park,59
Glen Cove,59
Arlington Heights,59
Ketchum,58
Mount Joy,58
Salton Sea Beach,58
West Canton,58
Martins Ferry,58
South Eliot,58
Municipality of Monroeville (Monroeville),58
Savanna,58
Breckenridge,57
Talladega,57
Davidson,57
Wake Forest,56
Lihue,56
Tukwila,56
Palm Bay,56
Yonkers,56
Felton,56
St. Martinville,56
Belpre,56
Sussex,56
Saranac Lake,56
Saline,56
Ashland City,56
Ewing,56
Clarkdale,55
Barberton,55
Wellsburg,55
Makawao,55
Beverly,55
Troutman,55
Waller,55
Fort Defiance,55
Pass Christian,54
Peshtigo,54
Royal Pines,54
East Conemaugh (corporate name for Conemaugh),53
Burlington (Burlington Center),53
Rib Mountain (Town of),53
Ak-Chin Village,53
Story City,52
Round Top,52
Parkersburg,52
Dekorra,52
Montezuma Castle National Monument,52
Lumberton,52
Harvey,52
Cozad,52
Genoa,51
Blue Lake,51
Harlan,51
Duryea,51
Calera,50
Ketchikan,50
Cass Lake,50
Livingston,50
Harrah,50
Larned,50
Sitka,50
West Point,49
New Milford,49
Coolidge,49
South Point,49
Danvers (Town of),49
Brandon,49
Clemson,49
Van Buren (census name for Van Buren Center),48
Tishomingo,48
Waimanalo,48
Algonac,48
Caribou,48
Shepherd,48
Sheboygan Falls,48
Fond du Lac,47
Wausau,47
Kern City,47
Nelson,47
Commerce,47
River Forest,47
Burney,47
Hollis,47
Skokie (Niles Center),46
Dover-Foxcroft,46
Mount Shasta,45
Sumner,45
Oregon,45
Front Royal,45
Clayton,45
De Bary (DeBary),45
Norton Shores,44
Coshocton,44
Scituate (census name for Scituate Center),44
Janesville,44
Corbin,44
Tomah,44
Hugo,44
North Tonawanda,44
Wyocena,44
Palmerton,44
Vienna Center,44
Vail,43
Gothenburg,43
Deckerville,43
Gallatin,43
Milan,42
Oak Creek,42
Pennellwood,42
Rodeo,42
Brookline (Town of),42
Hyrum,42
Dexter,42
Vieques,42
Cranston,42
Valparaiso,41
Moab,41
Lytle,41
Dunn,41
Carolina,41
Fostoria,40
Plymouth (census name for Plymouth Compact),40
Gramercy,40
Essex (Essex Center),40
Addis,40
Pembroke Pines,40
Eastover,40
Shelbyville,40
Keyser,40
Mocksville,40
North Riverside,40
Jay,40
Meriden,40
Hoquiam,40
Santa Ana,38
Ludington,38
Albion,38
Sherman,37
St. George,37
Mexico,37
Hagerstown,37
Willimantic,37
Elkton,37
Roanoke Rapids,37
Page,36
Voluntown,36
Edmond,36
Fridley,36
Willoughby,36
Denison,36
Lynnwood,36
Lawrence (Town of),36
Penns Grove,36
Amalga,36
Fair Grove,36
Darien (Town of),35
New Kensington,35
Cambridge,35
Carrollton,35
Tunkhannock,35
North Bergen,35
Thomasville,35
Charlottesville,35
Kountze,35
Jersey Shore,35
Palatine,35
Essexville,35
Benton Harbor,34
Wallingford (Town of),34
Roslyn Heights (RR name Rosalyn (sta.)),34
New Johnsonville (corporate name for Johnsonville),34
McGill,34
Glassboro,34
Demopolis,34
Kettering,34
Reynoldsburg,34
Jobos,34
Coal Grove,34
La Salle (CRIP RR name La Salle-Peru),34
Sedona,34
Rio Grande,33
Eddystone,33
McKittrick,33
Merritt Island,33
Westland,33
Crownpoint,33
Fruita,33
Kronenwetter (Town of),33
Crystal City,33
New London,33
Shawnee,33
Tallmadge,32
Rockland,32
Attleboro,32
Glen Ellyn,32
Kearney,32
Olive Hill,32
Dumont,32
Iowa Falls,32
Manhasset,32
Taos Pueblo,32
Saint Augustine,32
Sac City,32
Conway (census name for Conway Compact),32
Security-Widefield,32
Lynn Haven,32
Belmond,32
Ossining,32
Olean,31
Westlake,31
Temecula,31
Conshohocken,31
Gunnison,31
Los Banos,31
Nebraska City,31
Culpeper,31
Erlanger,31
Troutville,30
North Augusta,30
Spring Grove,30
Diamond Bar,30
New Boston,30
Industry (corporate name for City of Industry),30
Hoffman Estates,30
Corning,30
Centralia,30
Castle Rock,30
Rock Island,30
Aptos,29
Craig,29
West Allis,29
St. Matthews,29
Kieler,29
Santa Fe Springs,29
Pittston,29
Marshfield,28
Cullman,28
Lexington (Town of),28
Yulee,28
San Carlos,28
Broderick-Bryte,28
Towaoc,28
East Jordan,28
Woonsocket,28
Black Hawk,28
Kremmling,28
Linden,28
Beverly Hills,28
Burkburnett,28
Vonore,28
Danville,28
Donaldsonville,28
Fairborn,28
Muskego,28
Durant,28
Menasha,27
Nanakuli,27
Montrose,27
Centerville,27
Griffin,27
Speedway,27
Bisbee,27
Reston,26
Plantation,26
Winslow (census name for Winslow Center),26
Huntersville,26
West Seneca,26
Mint Hill,26
La Marque,26
Fort Payne,26
Westley,26
Cedar City,26
Johnson City,26
Warm Springs,26
Swissvale,26
Battle Creek,26
Oxford,26
Anniston,25
West York,25
Coalinga,25
Bigfork,25
Asbury Park,25
Lewiston (Town of),25
Sidney,25
Wellsville,25
Olympia,24
Saguaro National Monument,24
Duquesne,24
Lake Pleasant,24
Duncan,24
Santa Monica Mountains National Recreation Area,24
Windsor,24
Kings Canyon National Park,24
Bartow,24
Smithville,24
Carrollton (Township of),24
La Grange,24
Attalla,24
Corinth,24
Port Saint Joe,24
East Peoria,24
Wentworth,24
Clyde,24
Grand Haven,24
Browning,24
New Brunswick,24
Prattville,24
Port Jefferson,24
Del Rio,24
Silver Spring,23
West Mifflin,23
Harrison,23
Pleasure Ridge Park,23
Mishawaka,23
Springville,23
Eagar,23
Buechel,23
South Coatesville,23
Rosebush,23
Vero Beach,23
Hyattsville,23
Neenah,23
Chillicothe,23
Hamburg,23
Palomas,23
Cahokia,23
Saugerties,22
South Webster,22
Sherborn,22
East Lake-Orient Park,22
Massena,22
Fort Dodge,22
Creston,22
Ansonia,22
Johnston,22
Temple Terrace,22
Park Falls,22
Murfreesboro,22
Piqua,22
Clarksdale,22
Chino,22
Mount Ord,22
Toronto,22
Boca Raton,22
Bella Vista,22
Walnut Creek,22
Manati,21
Red Bank,21
Cheverly,21
Manchester (Town of),21
Ewa,21
Lowville,21
Hannibal,21
Brewer (RR name Brewer Junction),21
Flossmoor,21
Lagunitas-Forest Knolls,21
Chatham,21
Marshalltown,21
Waterford,21
Naugatuck,21
Bourbonnais,20
Knowlton,20
Morganton,20
Pensaukee,20
Rosemont,20
Houlton (census name for Houlton Center),20
Elkhorn,20
Monroeville,20
Maysville,20
Kernersville,20
Norman,20
Black River Falls,20
Fort Totten,20
Bridgeville,20
Davis,20
Tecate,20
Stratton,20
Minturn,20
Brevard,20
Carteret,19
Hempstead,19
South Rockwood,19
Mankato,19
Gibraltar,19
Massillon,19
Menomonee Falls,19
Mammoth,19
Ogdensburg,19
Lansing (South Lansing),19
Yarmouth (census name for Yarmouth Center),19
Madeira,19
Petersburg,19
Saratoga Springs,19
Lovelock,19
Rio Vista,19
Bryn Athyn,19
Sandusky,19
Blasdell,19
Lake Havasu City,18
Oneonta,18
Pueblo West,18
Manassas,18
Woodward,18
Cobleskill,18
Charlevoix,18
Pineville,18
Kingman,18
Biron,18
Searsport (Town of),18
Gallup,18
Palo Alto,18
Margate,18
Paris,18
Erving,18
Ambridge,18
Scottsboro,18
Hot Springs,18
Cynthiana,18
Cohoes,18
Brush,18
Lodi,18
Mitchell,18
Nevada City,18
Nesquehoning,17
Sloan,17
Ladysmith,17
Donora,17
Haddam,17
Tamarac,17
Lemoyne,17
Defiance,17
St. Clair,17
Metropolis,17
Kearny,17
Campbell,17
Barceloneta,17
Woodinville,17
Westerly (census name Westerly Center),17
Navarre,17
Hewlett,16
Boron,16
Raton,16
Pepperell,16
Gloversville,16
Laurinburg,16
Clearlake Highlands,16
West Reading,16
Vineland,16
Seldovia Village,16
Aiken,16
DeForest,16
Muskegon Heights,16
South Kingstown (Town of),16
Pottstown,16
Harrodsburg,16
Filer City,16
South Sioux City,16
Plum,16
Waite Park,16
Sioux Center,16
East Pittsburgh,16
Chattahoochee,16
Mescalero,16
Rogersville,16
Silverthorne,16
Noatak,16
New Paltz,16
Sequim,16
Marcellon,16
Oregon City,16
Mount Baldy (Mt. Baldy),16
Preston (Preston City),16
Moapa Valley,16
Eielson (Air Force Base),16
Ellwood City,16
Madisonville,16
Skokomish,15
Eufaula,15
Susanville,15
Palm Beach Gardens,15
Suffern,15
Menominee,15
Coso Junction,15
Aztec,15
Wolf Point,15
Naches,15
Plattsburgh,15
Rupert,15
White Salmon (RR name Bingen-White Salmon),15
Zanesville,15
Lansdale,15
Gibsonburg,15
Wheaton,15
Limon,15
East York,15
Mount Clemens,15
Cordele,15
Steelton,14
Cambria,14
Pottsville,14
Westminster,14
Lorton,14
Winterhaven,14
Colrain,14
Annapolis,14
Struthers,14
Socorro,14
New Madrid,14
Pismo Beach (Pismo),14
Bessemer (RR name Walford),14
Union Grove,14
Greencastle,14
La Junta,14
Olympic Valley (Squaw Valley),14
Freeport (census name for Freeport Center),14
Beachwood,14
Damascus,14
Pitcairn,14
Fort Madison,14
Wickliffe,14
Coldwater,13
Lordsburg,13
Watkins Glen,13
Port Jervis,13
Glasgow,13
Bellaire,13
Clewiston,13
Cajon,13
Fort Belvoir (U.S. Army),13
Lake St. Louis,13
Cartersville,13
Hazleton,13
Grove City,13
Punta Gorda,13
Yerington,13
Lisbon,13
Ripley,13
Hallandale,13
Old Forge,13
Black Mountain,13
Ada,13
Lame Deer,13
Oscoda,13
Phoenixville,13
Waianae,13
Hopkinsville,13
Minot,13
Lemay,13
Leitchfield,13
Lock Haven,13
Kenmore,13
Smyrna,13
Papillion,13
Media,13
Lake Providence,13
Lake Worth,13
Baker,13
Freeport,12
Laws,12
Euclid,12
Falmouth,12
Goldendale,12
East Grand Rapids,12
Sapulpa,12
Solana Beach,12
New Carlisle,12
Robinson,12
Opelika,12
Pasco,12
Renton,12
Alexander City,12
Little Chute,12
Forks,12
Riddle,12
North Miami Beach,12
Webb City,12
Guntersville,12
Puyallup,12
Carmel Valley,12
La Follette,12
East Palestine,12
Chardon,12
Adrian,12
Rossford,12
Red Wing,12
Dania,12
West Lafayette,12
Snohomish,12
Andalusia,12
Batesville,12
Helena Valley Southeast,12
Shirley,12
Saint Johns,12
Nekoosa,12
Dunnigan,12
Forrest City,12
West Des Moines,12
San Juan Bautista,12
Emmaus (Emaus),11
Mount Airy,11
Lapeer,11
Grants,11
Espanola,11
Weston,11
Hotchkiss,11
South Holland,11
Belmont,11
Willowick,11
Kentwood,11
Yabucoa,11
Galesburg,11
Westville,11
Ottumwa,11
Altavista,11
Romeoville (RR name Romeo),11
Bel Air,11
Blooming Grove (Town of),11
Swannanoa,11
Newport Beach,11
Cuyahoga Falls,11
Farmville,11
Tewksbury,11
East Detroit,11
Woburn,11
Winnetka,11
DeKalb,11
Stock Island,11
Trinidad,11
Jonesport (Town of),11
Moultrie,10
Darien,10
Emporia,10
Cedar Hill,10
Sparta,10
Midway,10
Addison,10
Estes Park,10
Loring Air Force Base,10
Husher,10
Belen,10
Oconomowoc,10
Paonia,10
Cape Girardeau,10
Charlton (Charlton Center),10
Loveland,10
West Chicago,10
Los Alamos,10
Altamonte Springs,10
Cassville,10
Napoleon,10
Cumberland Center,10
Two Rivers,10
Arkadelphia,10
Cut Bank,10
Winnemucca,10
Fort Derussy (U.S. Army),10
Linthicum (census name for Linthicum Heights),10
Wytheville,9
Quakertown,9
Avon Lake,9
Alamogordo,9
Scobey,9
Colonial Heights,9
Girard,9
Proctorville,9
Scio,9
Weed,9
Lake Bluff,9
Riverview,9
Baileys Crossroads,9
Wilmette,9
Statesville,9
Hartselle,9
Raymond,9
Powhatan Point (RR name Powhatan),9
East Las Vegas (Whitney),9
Many,9
Penuelas,9
Putnam (Town of),9
Okanogan,9
Fort Kent (census name for Fort Kent Center),9
Cortland,9
Miami Beach,9
Magnolia,9
Altus,9
Wooster,9
Medina,9
Herndon,9
Orrville,9
Hoosick Falls,9
Joseph City,9
East Grand Forks,9
Tucumcari,9
Miamisburg,9
Marinette,9
Homer,9
Ottawa,9
Morton Grove,9
Bedford,9
Secaucus,9
Twinsburg,9
Oswego,9
Lake Oswego (Oswego),8
Yucaipa,8
Mill City,8
Ellsworth,8
Maumee,8
Tullahoma,8
Hampden,8
De Beque,8
Gallipolis,8
Sandy Valley,8
Kenai,8
Clanton,8
Laughlin,8
Oroville,8
Lattimore,8
Grandview Heights,8
Nevada,8
Rexburg,8
Yankton,8
Scott Township,8
Kelseyville,8
Bishopville,8
Walker,8
Solon,8
New Bern,8
Dorado,8
Ankeny,8
Urbana,8
Gonzales,8
Collinsville,8
Manitowish Waters,8
Shelby,8
Brown Deer,8
Basalt,8
Orrington (Orrington Corner),8
Crandon,8
Meeker,8
Trotwood,8
Delavan,8
Bethesda,8
Cape Elizabeth (Town of),8
Zeeland,8
Galliano,8
Los Molinos,8
Tomahawk,8
Munising,8
Shingle Springs,8
Chippewa Falls,8
Lordstown,8
Earle,8
Poplar Bluff,8
Wilmot,8
Baxter,8
Anson,8
Fort Jones,7
Tehachapi,7
Minden,7
Morris,7
Beaver Dam,7
Vansant,7
Galena,7
Okeechobee,7
West Plains,7
Hinkley,7
Lolo,7
Middlefield,7
Williamsburg,7
Devils Lake,7
Woodbury,7
Rockingham,7
Ennis,7
Menomonie,7
Narragansett (census name Narragansett Pier),7
Warren (census name for Warren Center),7
Marathon,7
Wahpeton,7
Downsville,7
Lake Placid,7
Oberlin,7
North Palm Beach,7
East Brunswick,7
Tularosa,7
Key West,7
Derby (Derby-Shelton),7
Rosenberg,7
South Amboy,7
Ludlow,7
Truth or Consequences,7
Depew,7
Elmira Heights,7
McKinney,7
Brecksville,7
Green,7
Palmdale,6
Loyalton,6
Bodie,6
Farmers Branch,6
Millersburg,6
Fair Lawn,6
Holly Hill,6
Jerome,6
Lee's Summit,6
Helendale,6
Gaffney,6
El Mirage,6
Orofino,6
Lahaina,6
Woodbridge,6
Hudson Falls,6
Monroe Bridge,6
Throop,6
Glendive,6
Lovington,6
Pulaski,6
Incline Village,6
New Lexington,6
Stony Brook,6
Cadiz,6
Ottawa Hills,6
Verdi,6
American Fork,6
White Oak West,6
Wheatland,6
Chambersburg,6
Tiffin,6
Willoughby Hills,6
Americus,6
South Boston,6
Perry,6
St. Charles,6
Fort Mill,6
East Alton,6
Mansfield Depot (Mansfield (sta.)),6
Moscow Mills,6
Towanda,6
Smartville,6
Montague,6
Sewickley,6
Cedarville,6
Lunenburg,6
Waynesboro,6
Big Sky,6
Sylvania,6
Pahokee,6
Sand Springs,6
Franklin Park,6
Mooresville,5
South Beloit,5
Valley City,5
Hackettstown,5
Auburndale,5
West Haverstraw,5
Springfield (census name for Springfield Center),5
Rancho Cordova (Mills),5
Onalaska,5
Ithaca,5
Chisholm,5
Tigard,5
Othello,5
Roseburg North,5
Biggs,5
Port Hueneme,5
Bedford Heights,5
Lockwood Valley,5
Horseheads,5
Poteau,5
Coeymans,5
Mandaree,5
Catskill,5
Port Chester,5
England,5
Herkimer,5
Seneca Falls,5
Mountain Iron,5
Honokaa,5
Poulsbo,5
Tennyson,5
Bordentown,5
Camdenton,5
Irondequoit (Town of),5
Oneida,5
Guymon,5
Webster,5
Dewey,5
Northglenn,5
Pella,5
Chickasha,5
Winkelman,5
Newnan,5
Penn Yan,5
Amsterdam,5
Rockville Centre,5
Southampton,5
Gabbs,5
Calipatria,4
Mechanicville,4
Mount Angel,4
Canby,4
Leominster,4
Inyokern,4
Setauket,4
Albemarle,4
Gardner,4
DeRidder,4
Hornell,4
Taunton,4
Brighton (Town of),4
Greenwood Village,4
North Tarrytown,4
Phillips,4
East Lansing,4
Perrine,4
Goose Creek,4
North Olmsted,4
Hueytown,4
North Richmond,4
Canastota,4
Havre,4
Gloucester,4
Lewisburg,4
Oskaloosa,4
Broomfield,4
Mountain Brook,4
Pearsonville,4
North Royalton,4
Claremore,4
Painted Post,4
Petoskey,4
Goshen,4
New Auburn,4
Miles City,4
Berwick,4
Nespelem Community,4
Huntington Bay,4
New Roads,4
Wauwatosa,4
Daggett,4
Celina,4
East Wenatchee Bench,4
Sayreville,4
McIntosh,4
Babbitt,4
Ahoskie,4
Fort Lupton (Lupton),4
Upper Lake,4
Windsor (Town of),4
Silver Creek,4
Lewistown,4
Crow Agency,4
Mono Village,4
Reedsburg,4
Canandaigua,4
Brockport,4
Vincennes,4
Hallowell,4
Inchelium,4
Baldwin,4
Orland Park,4
Bainbridge,4
Beavercreek,4
Eden,4
Falls Church,4
Molalla,4
Omak,4
Deer Lodge,3
Kingfisher,3
Houghton,3
Coburg,3
Leesburg,3
Bristol (Town of),3
Walkerville,3
Germantown,3
Hoyt Lakes,3
Arcata,3
East Sparta,3
Florham Park,3
St. Clairsville,3
West Columbia,3
Nacogdoches,3
Gardnerville,3
Winnfield,3
Idaho Springs,3
Chesterfield,3
Ticonderoga,3
Versailles,3
Elberton,3
Indiantown,3
Soap Lake,3
Big Rapids,3
Fort Morgan,3
Mequon,3
Lincoln Park,3
Fairfield (census name for Fairfield Compact),3
Uhrichsville,3
Morrisville,3
Union (Town of),3
Statesboro,3
Aguadilla,3
Friday Harbor,3
Greece,3
Owego,3
Oak Harbor,3
Upper Saddle River,3
Hoboken,3
Irvington,3
Middlesex,3
Burnsville,3
Sylva,3
Boonton,3
Hightstown,3
Metuchen,3
Guanica,3
River Falls,3
Radford,3
City of Orange (Township of),3
Park Forest,3
Malvern,3
New Rochelle,3
North Kingstown (local name Wickford),3
Laporte,3
Pompton Lakes,3
Prosser,2
Clover,2
Columbiana,2
Richland Center,2
Royal Oak,2
New Carrollton,2
South Daytona (RR name Blake),2
Union Park,2
Mosinee,2
Old Saybrook (Town of),2
Palatka,2
Kimberly,2
Jefferson City,2
Spring Lake,2
Harbeck-Fruitdale,2
Yazoo City,2
Lee Vining,2
Spencer,2
Logandale,2
St. Helens,2
Exeter (census name for Exeter Compact),2
Saint David,2
New Baltimore,2
Center Point,2
McConnelsville,2
Port Washington,2
Marine City,2
Fort Sam Houston (U.S. Army),2
Junction City,2
Kirksville,2
Tonopah,2
Hilton Head Island,2
Wickenburg,2
Fort Fairfield,2
Owosso,2
Elsmere,2
Collingswood,2
Wilkesboro,2
Grandview,2
Safety Harbor,2
St. Clair Shores,2
Sweetwater,2
Brielle,2
Clare,2
Gladstone,1
Sedalia,1
Fairburn,1
Needham (Town of),1
Brookline,1
McCloud,1
Southern Pines,1
McArthur,1
Wall,1
Attica,1
Peekskill,1
Wildwood,1
Church Hill,1
Southside (Township of),1
Somerset (Town of),1
Crete,1
Philipsburg,1
Crystal Lake,1
Mount Wilson (Mt. Wilson Observatory),1
Astoria,1
Athol (Town of),1
Dublin,1
Jesup,1
Rock Falls,1
Mount Juliet,1
Norwood (Town of),1
Glenview,1
Metter,1
Revere,1
Cadillac,1
Carson,1
Framingham (Town of),1
Edwardsville,1
Bessemer City,1
Churchill,1
Northfield (census name for Northfield Center),1
Creswell,1
Chilton,1
